query_idx,predicted_db_idx,score,match_type,overlap,xy_distance_m,has_gt_positive
2388,2081,0.338384,TP,0.479133,0.184,True
2389,-1,0.0,FN,0.0,0.0,True
2390,2083,0.557143,TP,0.494797,0.292,True
2391,2084,0.444976,TP,0.4971,0.469,True
2392,2085,0.351351,TP,0.502229,0.737,True
2393,2086,0.304688,TP,0.50256,1.066,True
2394,2087,0.425287,TP,0.501898,1.46,True
2395,2087,0.371429,TP,0.470804,1.87,True
2396,-1,0.0,FN,0.0,0.0,True
2397,623,0.453659,TP,0.373343,5.717,True
2398,2090,0.512438,TP,0.502504,0.095,True
2399,2092,0.494949,TP,0.50992,2.757,True
2400,2092,0.539216,TP,0.494836,0.491,True
2401,2094,0.487562,TP,0.513741,2.536,True
2402,2094,0.561224,TP,0.507545,0.763,True
2403,2096,0.578947,TP,0.53295,2.685,True
2404,2097,0.53886,TP,0.552221,2.927,True
2405,2097,0.485849,TP,0.557046,1.505,True
2406,2098,0.480952,TP,0.573781,1.965,True
2407,2099,0.520179,TP,0.563465,2.225,True
2408,2100,0.502304,TP,0.581433,2.391,True
2409,2101,0.547511,TP,0.596066,2.464,True
2410,2102,0.47807,TP,0.584593,2.452,True
2411,2103,0.474576,TP,0.57245,2.412,True
2412,2104,0.512295,TP,0.565521,2.473,True
2413,2105,0.456311,TP,0.552342,2.906,True
2414,2106,0.446009,TP,0.518875,3.763,True
2415,2108,0.377049,TP,0.453493,5.975,True
2416,-1,0.0,FN,0.0,0.0,True
2417,-1,0.0,FN,0.0,0.0,True
2418,-1,0.0,FN,0.0,0.0,True
2419,1352,0.433333,TP,0.398271,3.575,True
2420,-1,0.0,FN,0.0,0.0,True
2421,1354,0.363636,TP,0.407674,0.706,True
2422,-1,0.0,FN,0.0,0.0,True
2423,-1,0.0,FN,0.0,0.0,True
2424,-1,0.0,FN,0.0,0.0,True
2425,-1,0.0,FN,0.0,0.0,True
2426,-1,0.0,FN,0.0,0.0,True
2427,1360,0.385027,TP,0.498941,0.646,True
2428,1361,0.37551,TP,0.52429,0.572,True
2429,-1,0.0,FN,0.0,0.0,True
2430,1363,0.432692,TP,0.533843,1.127,True
2431,-1,0.0,FN,0.0,0.0,True
2432,-1,0.0,FN,0.0,0.0,True
2433,1366,0.436735,TP,0.482079,1.837,True
2434,1366,0.346341,TP,0.461192,1.759,True
2435,-1,0.0,FN,0.0,0.0,True
2436,-1,0.0,FN,0.0,0.0,True
2437,1369,0.347826,TP,0.466984,1.413,True
2438,1370,0.343023,TP,0.449316,1.302,True
2439,-1,0.0,FN,0.0,0.0,True
2440,1372,0.441176,TP,0.470448,1.018,True
2441,1373,0.361111,TP,0.469919,0.863,True
2442,1374,0.553191,TP,0.467352,0.715,True
2443,1375,0.450617,TP,0.493667,0.604,True
2444,1377,0.438776,TP,0.541361,3.424,True
2445,1377,0.450777,TP,0.528095,0.594,True
2446,1378,0.403846,TP,0.531997,0.782,True
2447,1379,0.447619,TP,0.553438,0.613,True
2448,1380,0.457364,TP,0.566134,0.558,True
2449,1381,0.398467,TP,0.582254,0.843,True
2450,1382,0.55303,TP,0.542197,1.226,True
2451,1383,0.43346,TP,0.545807,1.631,True
2452,1383,0.375,TP,0.532889,1.575,True
2453,1384,0.359375,TP,0.558082,1.329,True
2454,-1,0.0,FN,0.0,0.0,True
2455,1386,0.359833,TP,0.551819,0.646,True
2456,1388,0.389078,TP,0.55464,2.392,True
2457,1388,0.301587,TP,0.522923,1.081,True
2458,1389,0.361607,TP,0.497565,1.13,True
2459,1391,0.507553,TP,0.511625,1.643,True
2460,1391,0.507692,TP,0.483435,1.645,True
2461,1392,0.349057,TP,0.472775,1.749,True
2462,1394,0.326829,TP,0.45814,1.245,True
2463,-1,0.0,FN,0.0,0.0,True
2464,1396,0.415254,TP,0.418545,1.182,True
2465,1396,0.407035,TP,0.386196,1.876,True
2466,-1,0.0,FN,0.0,0.0,True
2467,1398,0.303371,TP,0.398516,1.93,True
2468,-1,0.0,FN,0.0,0.0,True
2469,-1,0.0,FN,0.0,0.0,True
2470,-1,0.0,FN,0.0,0.0,True
2471,-1,0.0,FN,0.0,0.0,True
2472,-1,0.0,FN,0.0,0.0,True
2473,-1,0.0,FN,0.0,0.0,True
2474,-1,0.0,FN,0.0,0.0,True
2475,-1,0.0,FN,0.0,0.0,True
2476,-1,0.0,FN,0.0,0.0,True
2477,-1,0.0,FN,0.0,0.0,True
2478,-1,0.0,FN,0.0,0.0,True
2479,-1,0.0,FN,0.0,0.0,True
2480,-1,0.0,FN,0.0,0.0,True
2481,-1,0.0,FN,0.0,0.0,True
2482,-1,0.0,FN,0.0,0.0,True
2483,1414,0.320988,TP,0.369493,0.854,True
2484,-1,0.0,FN,0.0,0.0,True
2485,-1,0.0,FN,0.0,0.0,True
2486,-1,0.0,FN,0.0,0.0,True
2487,-1,0.0,FN,0.0,0.0,True
2488,-1,0.0,FN,0.0,0.0,True
2489,-1,0.0,FN,0.0,0.0,True
2490,-1,0.0,FN,0.0,0.0,True
2491,-1,0.0,FN,0.0,0.0,True
2492,1423,0.475113,TP,0.544911,0.364,True
2493,1424,0.430556,TP,0.538093,0.357,True
2494,-1,0.0,FN,0.0,0.0,True
2495,1426,0.411215,TP,0.531629,0.459,True
2496,1427,0.415301,TP,0.514633,0.6,True
2497,1428,0.402174,TP,0.519467,1.076,True
2498,1429,0.460733,TP,0.511051,0.845,True
2499,1430,0.457627,TP,0.51051,0.568,True
2500,1431,0.461187,TP,0.523933,0.409,True
2501,-1,0.0,FN,0.0,0.0,True
2502,1433,0.464435,TP,0.528399,0.322,True
2503,1434,0.538462,TP,0.529909,0.315,True
2504,1435,0.492188,TP,0.529345,0.408,True
2505,1436,0.548148,TP,0.529144,0.612,True
2506,-1,0.0,FN,0.0,0.0,True
2507,-1,0.0,FN,0.0,0.0,True
2508,1439,0.546468,TP,0.544901,1.278,True
2509,1439,0.55,TP,0.515161,1.739,True
2510,1441,0.429448,TP,0.48952,1.358,True
2511,1441,0.393443,TP,0.481072,1.75,True
2512,1442,0.345455,TP,0.45703,1.651,True
2513,1443,0.384615,TP,0.430402,1.834,True
2514,1445,0.413223,TP,0.421948,1.039,True
2515,1446,0.364407,TP,0.401592,1.547,True
2516,1446,0.504425,TP,0.384217,1.728,True
2517,1447,0.485437,TP,0.387638,1.404,True
2518,1448,0.523585,TP,0.381482,1.511,True
2519,-1,0.0,FN,0.0,0.0,True
2520,1450,0.478873,TP,0.381434,1.003,True
2521,1451,0.487562,TP,0.39367,0.794,True
2522,-1,0.0,FN,0.0,0.0,True
2523,1453,0.536364,TP,0.457166,0.646,True
2524,1454,0.45098,TP,0.479435,0.631,True
2525,1455,0.426667,TP,0.49378,0.612,True
2526,1456,0.390698,TP,0.519726,0.575,True
2527,1457,0.420354,TP,0.525565,0.552,True
2528,-1,0.0,FN,0.0,0.0,True
2529,-1,0.0,FN,0.0,0.0,True
2530,1460,0.344828,TP,0.544491,0.761,True
2531,1461,0.360465,TP,0.546841,1.169,True
2532,1462,0.312253,TP,0.550925,1.134,True
2533,-1,0.0,FN,0.0,0.0,True
2534,-1,0.0,FN,0.0,0.0,True
2535,-1,0.0,FN,0.0,0.0,True
2536,1465,0.322344,TP,0.568892,1.818,True
2537,-1,0.0,FN,0.0,0.0,True
2538,-1,0.0,FN,0.0,0.0,True
2539,-1,0.0,FN,0.0,0.0,True
2540,-1,0.0,FN,0.0,0.0,True
2541,-1,0.0,FN,0.0,0.0,True
2542,-1,0.0,FN,0.0,0.0,True
2543,-1,0.0,FN,0.0,0.0,True
2544,-1,0.0,FN,0.0,0.0,True
2545,-1,0.0,FN,0.0,0.0,True
2546,-1,0.0,FN,0.0,0.0,True
2547,-1,0.0,FN,0.0,0.0,True
2548,-1,0.0,FN,0.0,0.0,True
2549,-1,0.0,FN,0.0,0.0,True
2550,-1,0.0,FN,0.0,0.0,True
2551,1120,0.425532,TP,0.321292,1.951,True
2552,1120,0.378151,TP,0.370122,1.177,True
2553,-1,0.0,FN,0.0,0.0,True
2554,1483,0.434555,TP,0.46493,1.217,True
2555,-1,0.0,FN,0.0,0.0,True
2556,-1,0.0,FN,0.0,0.0,True
2557,1486,0.395189,TP,0.498556,1.788,True
2558,1488,0.326613,TP,0.516338,1.57,True
2559,1488,0.421875,TP,0.491515,1.941,True
2560,1489,0.497717,TP,0.457193,2.121,True
2561,1491,0.44186,TP,0.436725,1.313,True
2562,1492,0.458716,TP,0.420123,0.985,True
2563,1493,0.479452,TP,0.41352,0.645,True
2564,1494,0.406639,TP,0.397536,0.412,True
2565,-1,0.0,FN,0.0,0.0,True
2566,1496,0.331658,TP,0.395404,0.508,True
2567,1497,0.430052,TP,0.400226,0.946,True
2568,-1,0.0,FN,0.0,0.0,True
2569,-1,0.0,FN,0.0,0.0,True
2570,1500,0.406542,TP,0.384341,2.036,True
2571,-1,0.0,FN,0.0,0.0,True
2572,1503,0.318408,TP,0.407723,1.367,True
2573,1504,0.398907,TP,0.424763,1.265,True
2574,1505,0.340206,TP,0.440811,1.123,True
2575,-1,0.0,FN,0.0,0.0,True
2576,-1,0.0,FN,0.0,0.0,True
2577,-1,0.0,FN,0.0,0.0,True
2578,1509,0.35,TP,0.419569,1.653,True
2579,-1,0.0,FN,0.0,0.0,True
2580,-1,0.0,FN,0.0,0.0,True
2581,-1,0.0,FN,0.0,0.0,True
2582,-1,0.0,FN,0.0,0.0,True
2583,-1,0.0,FN,0.0,0.0,True
2584,-1,0.0,FN,0.0,0.0,True
2585,-1,0.0,FN,0.0,0.0,True
2586,-1,0.0,FN,0.0,0.0,True
2587,-1,0.0,FN,0.0,0.0,True
2588,-1,0.0,FN,0.0,0.0,True
2589,-1,0.0,FN,0.0,0.0,True
2590,-1,0.0,FN,0.0,0.0,True
2591,-1,0.0,FN,0.0,0.0,True
2592,-1,0.0,FN,0.0,0.0,True
2593,-1,0.0,FN,0.0,0.0,True
2594,-1,0.0,FN,0.0,0.0,True
2595,-1,0.0,FN,0.0,0.0,True
2596,-1,0.0,FN,0.0,0.0,True
2597,-1,0.0,FN,0.0,0.0,True
2598,-1,0.0,FN,0.0,0.0,True
2599,-1,0.0,FN,0.0,0.0,True
2600,-1,0.0,FN,0.0,0.0,True
2601,1531,0.333333,TP,0.341034,0.379,True
2602,-1,0.0,FN,0.0,0.0,True
2603,1533,0.381295,TP,0.378314,0.338,True
2604,1534,0.331288,TP,0.405378,0.391,True
2605,1535,0.380282,TP,0.454307,0.305,True
2606,1536,0.390071,TP,0.453313,0.293,True
2607,1537,0.416185,TP,0.469173,0.265,True
2608,1538,0.456044,TP,0.504382,0.298,True
2609,1539,0.439024,TP,0.466761,0.364,True
2610,1540,0.460465,TP,0.452899,0.349,True
2611,1541,0.428571,TP,0.503134,0.245,True
2612,1542,0.468,TP,0.517576,0.307,True
2613,1543,0.535971,TP,0.522376,0.177,True
2614,1544,0.529617,TP,0.531475,0.055,True
2615,1058,0.46519,TP,0.324407,3.277,True
2616,1057,0.493243,TP,0.30838,3.379,True
2617,1056,0.507143,TP,0.275515,3.473,True
2618,1548,0.412214,TP,0.435326,0.837,True
2619,1054,0.455752,TP,0.271352,3.743,True
2620,1550,0.461806,TP,0.396802,1.445,True
2621,1551,0.393502,TP,0.395019,1.688,True
2622,2161,0.462094,TP,0.320765,1.261,True
2623,1554,0.457338,TP,0.402457,1.333,True
2624,1555,0.396296,TP,0.377153,1.249,True
2625,1556,0.457413,TP,0.366585,0.619,True
2626,1557,0.422535,TP,0.363045,0.278,True
2627,1558,0.4,TP,0.356645,0.825,True
2628,1559,0.416382,TP,0.348797,1.506,True
2629,1560,0.388186,TP,0.329977,2.138,True
2630,1562,0.313901,TP,0.340092,1.171,True
2631,1563,0.507634,TP,0.33002,1.153,True
2632,1564,0.448413,TP,0.33835,1.259,True
2633,1565,0.430894,TP,0.343459,1.455,True
2634,1566,0.522321,TP,0.33932,1.583,True
2635,-1,0.0,FN,0.0,0.0,True
2636,-1,0.0,FN,0.0,0.0,True
2637,-1,0.0,FN,0.0,0.0,True
2638,-1,0.0,FN,0.0,0.0,True
2639,-1,0.0,FN,0.0,0.0,True
2640,-1,0.0,FN,0.0,0.0,True
2641,-1,0.0,FN,0.0,0.0,True
2642,-1,0.0,FN,0.0,0.0,True
2643,-1,0.0,FN,0.0,0.0,True
2644,1576,0.603774,TP,0.347174,0.83,True
2645,1577,0.58427,TP,0.359574,0.222,True
2646,-1,0.0,FN,0.0,0.0,True
2647,1579,0.576087,TP,0.382556,1.257,True
2648,-1,0.0,FN,0.0,0.0,True
2649,1580,0.516129,TP,0.46062,1.388,True
2650,1581,0.53913,TP,0.469432,1.182,True
2651,1582,0.489796,TP,0.491496,1.179,True
2652,1583,0.466667,TP,0.534855,1.517,True
2653,1584,0.529954,TP,0.553778,1.001,True
2654,1585,0.488987,TP,0.579343,0.466,True
2655,1586,0.40856,TP,0.56973,0.195,True
2656,1587,0.373206,TP,0.549361,0.582,True
2657,1588,0.352381,TP,0.514719,1.115,True
2658,1588,0.340909,TP,0.489007,2.455,True
2659,1589,0.325359,TP,0.450022,2.524,True
2660,1591,0.321244,TP,0.418783,3.804,True
2661,1591,0.331126,TP,0.366326,4.594,True
2662,-1,0.0,FN,0.0,0.0,True
2663,-1,0.0,FN,0.0,0.0,True
2664,-1,0.0,FN,0.0,0.0,True
2665,-1,0.0,TN,0.0,0.0,False
2666,-1,0.0,TN,0.0,0.0,False
2667,-1,0.0,TN,0.0,0.0,False
2668,-1,0.0,TN,0.0,0.0,False
2669,-1,0.0,TN,0.0,0.0,False
2670,-1,0.0,TN,0.0,0.0,False
2671,-1,0.0,TN,0.0,0.0,False
2672,-1,0.0,TN,0.0,0.0,False
2673,-1,0.0,TN,0.0,0.0,False
2674,-1,0.0,TN,0.0,0.0,False
2675,-1,0.0,TN,0.0,0.0,False
2676,-1,0.0,TN,0.0,0.0,False
2677,-1,0.0,TN,0.0,0.0,False
2678,-1,0.0,TN,0.0,0.0,False
2679,-1,0.0,TN,0.0,0.0,False
2680,-1,0.0,TN,0.0,0.0,False
2681,-1,0.0,TN,0.0,0.0,False
2682,-1,0.0,TN,0.0,0.0,False
2683,-1,0.0,TN,0.0,0.0,False
2684,-1,0.0,TN,0.0,0.0,False
2685,-1,0.0,TN,0.0,0.0,False
2686,-1,0.0,TN,0.0,0.0,False
2687,-1,0.0,TN,0.0,0.0,False
2688,-1,0.0,TN,0.0,0.0,False
2689,-1,0.0,TN,0.0,0.0,False
2690,-1,0.0,TN,0.0,0.0,False
2691,-1,0.0,TN,0.0,0.0,False
2692,-1,0.0,TN,0.0,0.0,False
2693,-1,0.0,TN,0.0,0.0,False
2694,-1,0.0,TN,0.0,0.0,False
2695,-1,0.0,TN,0.0,0.0,False
2696,-1,0.0,TN,0.0,0.0,False
2697,-1,0.0,TN,0.0,0.0,False
2698,-1,0.0,TN,0.0,0.0,False
2699,-1,0.0,TN,0.0,0.0,False
2700,-1,0.0,TN,0.0,0.0,False
2701,-1,0.0,TN,0.0,0.0,False
2702,-1,0.0,TN,0.0,0.0,False
2703,-1,0.0,TN,0.0,0.0,False
2704,-1,0.0,TN,0.0,0.0,False
2705,-1,0.0,TN,0.0,0.0,False
2706,-1,0.0,TN,0.0,0.0,False
2707,-1,0.0,TN,0.0,0.0,False
2708,-1,0.0,TN,0.0,0.0,False
2709,-1,0.0,TN,0.0,0.0,False
2710,-1,0.0,FN,0.0,0.0,True
2711,1638,0.463203,TP,0.369677,7.338,True
2712,1638,0.439252,TP,0.363575,7.431,True
2713,1640,0.397661,TP,0.361881,4.328,True
2714,-1,0.0,FN,0.0,0.0,True
2715,-1,0.0,FN,0.0,0.0,True
2716,1643,0.375635,TP,0.35344,1.971,True
2717,1644,0.375,TP,0.34884,1.591,True
2718,1645,0.407821,TP,0.35681,1.573,True
2719,1646,0.422535,TP,0.354378,1.683,True
2720,1647,0.405286,TP,0.377256,1.915,True
2721,1648,0.410138,TP,0.388418,2.244,True
2722,1649,0.468401,TP,0.403519,2.581,True
2723,1650,0.370656,TP,0.419241,2.924,True
2724,1651,0.395522,TP,0.407182,3.272,True
2725,1652,0.44086,TP,0.401238,3.559,True
2726,1652,0.431159,TP,0.391533,3.465,True
2727,1654,0.505703,TP,0.401063,3.872,True
2728,1654,0.427948,TP,0.377423,3.174,True
2729,1656,0.336585,TP,0.373966,3.374,True
2730,1657,0.438095,TP,0.360432,3.356,True
2731,1657,0.459596,TP,0.336437,3.47,True
2732,1658,0.405128,TP,0.341277,3.635,True
2733,1660,0.502392,TP,0.374365,3.37,True
2734,1660,0.465,TP,0.343233,3.931,True
2735,1662,0.537143,TP,0.347948,3.503,True
2736,1662,0.419192,TP,0.330438,4.539,True
2737,-1,0.0,FN,0.0,0.0,True
2738,-1,0.0,FN,0.0,0.0,True
2739,-1,0.0,FN,0.0,0.0,True
2740,-1,0.0,FN,0.0,0.0,True
2741,-1,0.0,FN,0.0,0.0,True
2742,-1,0.0,FN,0.0,0.0,True
2743,-1,0.0,FN,0.0,0.0,True
2744,-1,0.0,FN,0.0,0.0,True
2745,-1,0.0,FN,0.0,0.0,True
2746,-1,0.0,FN,0.0,0.0,True
2747,-1,0.0,FN,0.0,0.0,True
2748,-1,0.0,FN,0.0,0.0,True
2749,1678,0.507692,TP,0.415076,5.984,True
2750,1679,0.520468,TP,0.423363,5.961,True
2751,1680,0.457831,TP,0.41758,5.974,True
2752,1681,0.531073,TP,0.429859,5.922,True
2753,1682,0.466292,TP,0.454084,5.867,True
2754,1683,0.521127,TP,0.471579,5.8,True
2755,1684,0.428571,TP,0.491131,5.749,True
2756,1685,0.408333,TP,0.494549,5.723,True
2757,1685,0.35,TP,0.482083,6.451,True
2758,1687,0.439331,TP,0.493805,5.75,True
2759,1688,0.378182,TP,0.508599,5.726,True
2760,1689,0.379538,TP,0.530839,5.785,True
2761,1690,0.408946,TP,0.502685,5.907,True
2762,1692,0.357895,TP,0.499219,5.752,True
2763,1693,0.358601,TP,0.483722,5.634,True
2764,1694,0.48913,TP,0.458798,5.689,True
2765,1696,0.512535,TP,0.43,6.952,True
2766,1696,0.420635,TP,0.418101,6.53,True
2767,2306,0.310458,TP,0.330494,5.63,True
2768,415,0.52443,TP,0.375909,2.787,True
2769,415,0.508152,TP,0.359012,0.578,True
2770,2302,0.425868,TP,0.380538,5.745,True
2771,-1,0.0,FN,0.0,0.0,True
2772,-1,0.0,FN,0.0,0.0,True
2773,-1,0.0,TN,0.0,0.0,False
